"texto","categoria"
"Asunto: Informe de laboratorio Procesos de Manufactura. Profesor Beatriz Elena Ruiz solicita el informe de la práctica 5 antes del 20 de enero. Formato APA, máximo 10 páginas.","tarea"
"Asunto: Entrega proyecto integrador. Recordatorio importante: la primera entrega del proyecto integrador de Constitución Política es este jueves 9 de abril. Subir avance en Microsoft Teams.","tarea"
"Asunto: Entrega informe final Cálculo I. Profesor Claudia Patricia Henao recuerda que el informe final debe entregarse impreso y digital antes del 4 de agosto.","tarea"
"Asunto: Beca de excelencia otorgada. Felicitaciones, ha sido seleccionado como beneficiario de la beca de excelencia académica del Pascual Bravo para el periodo 2026-2.","logro"
"Asunto: Pasantía investigación exterior. Convocatoria de pasantías de investigación en Brasil para estudiantes de últimos semestres de ingeniería.","intercambio"
"Asunto: Cambio de horario. Comunicado oficial: el horario de Automatización Industrial cambia a partir de la próxima semana. Nuevo horario: miércoles de 7:00 AM a 1:00 PM.","anuncio"
"Asunto: Felicitaciones por excelencia académica. Estimado estudiante, en nombre del consejo académico le felicitamos por obtener el mejor promedio del semestre en Tecnología Mecánica. Su esfuerzo es ejemplar.","logro"
"Asunto: Conferencia magistral - internet de las cosas. Conferencia magistral con expositor invitado de Argos. Tema: 'El futuro de la IA en Colombia'. Cupo limitado.","evento"
"Asunto: Cuestionario Física I. Cuestionario disponible en Microsoft Teams sobre los temas de fluidos. Fecha límite: jueves a las 11:59 PM.","tarea"
"Asunto: Beca completa estudios exterior. Convocatoria para beca completa de estudios en universidades de México. Cubre matrícula, manutención y tiquetes.","intercambio"
"Asunto: Requisitos de grado actualizados. Los requisitos para optar al título de Tecnología en Sistematización de Datos han sido actualizados. Consulta los nuevos lineamientos en la oficina de Registro.","anuncio"
"Asunto: Suspensión de clases. La Institución Universitaria Pascual Bravo informa que el día martes 16 de junio no habrá actividades académicas debido a mantenimiento general. Las clases se reprogramarán.","anuncio"
"Asunto: Calificación habilitación Emprendimiento. Estudiante, tu calificación de la habilitación de Emprendimiento fue publicada. Consulta SICAU.","nota"
"Asunto: Cambio de modalidad clases. Las clases de Resistencia de Materiales pasan a modalidad virtual a partir del 18 de junio hasta nuevo aviso.","anuncio"
"Asunto: Nota disponible Hidráulica y Neumática. Tu nota del trabajo de Hidráulica y Neumática ya fue cargada. Consulta en el portal estudiantil. Si tienes inquietudes, contacta al profesor Ricardo Mejía.","nota"
"Asunto: Resultado quiz Programación I. El profesor Ana Maria Gómez publicó las notas del quiz 4 en Google Classroom. Revisa tu calificación.","nota"
"Asunto: Nueva política de asistencia. La facultad informa que se aplicará nueva política de asistencia. La inasistencia superior al 20% causa pérdida automática de la materia.","anuncio"
"Asunto: Lectura obligatoria Estadística. Para la próxima clase de Estadística con el profesor Natalia Zapata, deben haber leído el capítulo 7 sobre circuitos RLC. Habrá control de lectura.","tarea"
"Asunto: Beca completa estudios exterior. Convocatoria para beca completa de estudios en universidades de México. Cubre matrícula, manutención y tiquetes.","intercambio"
"Asunto: Cierre temporal SICAU. El sistema SICAU estará en mantenimiento el lunes de 10:00 AM a 1:00 PM. Lamentamos los inconvenientes.","anuncio"
"Asunto: Material disponible biblioteca. Nuevo material bibliográfico disponible sobre alimentación saludable en la biblioteca. Aprovecha estos recursos para tus proyectos.","otro"
"Asunto: Artículo aceptado revista. El artículo que envió como autor estudiantil fue aceptado para publicación en la revista institucional.","logro"
"Asunto: Quiz programado Metodología de Diseño. Recordatorio: el próximo viernes se realizará el quiz 8 de Metodología de Diseño. Temas a evaluar: derivadas. Material de apoyo disponible en el portal estudiantil.","tarea"
"Asunto: Selección representante. Ha sido seleccionado para representar al Pascual Bravo en el congreso nacional de estudiantes de ingeniería. Felicitaciones.","logro"
"Asunto: Atención psicológica gratuita. Bienestar Universitario ofrece atención psicológica gratuita a estudiantes. Solicita tu cita en la oficina.","otro"
"Asunto: Notas talleres Ergonomía. El profesor Beatriz Elena Ruiz cargó las notas de los talleres del semestre. Revísalas en SICAU.","nota"
"Asunto: Taller 8 - Física II. Buenas tardes, en Moodle encuentran el taller número 8 correspondiente a la unidad de redes neuronales. Entrega individual antes del miércoles 14 de julio.","tarea"
"Asunto: Material disponible biblioteca. Nuevo material bibliográfico disponible sobre uso de plataformas digitales en la biblioteca. Aprovecha estos recursos para tus proyectos.","otro"
"Asunto: Notas finales Inglés II. Las notas finales de Inglés II ya están disponibles en SICAU. Plazo para reclamos: 3 días hábiles después de la publicación.","nota"
"Asunto: Calificación proyecto final. Tu nota del proyecto final de Resistencia de Materiales ya está disponible. Comentarios y retroalimentación en Google Classroom.","nota"
"Asunto: Coloquio de investigación. Estudiantes investigadores presentarán sus proyectos en el coloquio anual. lunes 2 de septiembre, auditorio menor.","evento"
"Asunto: Beca de excelencia otorgada. Felicitaciones, ha sido seleccionado como beneficiario de la beca de excelencia académica del Pascual Bravo para el periodo 2026-1.","logro"
"Asunto: Atención psicológica gratuita. Bienestar Universitario ofrece atención psicológica gratuita a estudiantes. Solicita tu cita en la oficina.","otro"
"Asunto: Becas para estudios en exterior. Convocatorias internacionales 2026: estudios de posgrado en Chile. Información completa en la oficina de Internacionalización.","intercambio"
"Asunto: Nota disponible Dibujo Técnico. Tu nota del trabajo de Dibujo Técnico ya fue cargada. Consulta en Microsoft Teams. Si tienes inquietudes, contacta al profesor Oscar Mauricio Ramírez.","nota"
"Asunto: Actualización datos personales. Le solicitamos actualizar sus datos personales en SICAU. Es requisito para continuar el proceso académico del próximo semestre.","otro"
"Asunto: Nueva tarea en Moodle - Cálculo II. Apreciado estudiante, el docente Claudia Patricia Henao ha publicado una nueva actividad para la materia Cálculo II. Fecha límite de entrega: martes 27 de marzo. Por favor revisar la guía adjunta.","tarea"
"Asunto: Resultado quiz Programación I. El profesor Catalina Ospina publicó las notas del quiz 4 en Canvas. Revisa tu calificación.","nota"
"Asunto: Notas práctica laboratorio. Las calificaciones de las prácticas de laboratorio de Estadística fueron publicadas en Google Classroom.","nota"
"Asunto: Reporte de notas semestre. El reporte oficial de notas del semestre ya está disponible para descarga en el portal estudiantil.","nota"
"Asunto: Recolección de firmas. Se está recolectando firmas para una propuesta estudiantil sobre deportes universitarios. Apoye en la oficina del consejo estudiantil.","otro"
"Asunto: Recordatorio entrega Bases de Datos. Recuerda que la entrega del taller 7 de Bases de Datos vence este miércoles. Sube tu trabajo en Canvas antes de las 11:59 PM. Atentamente, Paula Andrea Cano.","tarea"
"Asunto: Cambio de aula Ingeniería de Software. La clase de Ingeniería de Software con el profesor Mónica Bedoya se traslada al aula A209 a partir de la próxima sesión.","anuncio"
"Asunto: Activación cuenta egresados. Estimado próximo egresado, active su cuenta de egresado para acceder a beneficios exclusivos.","otro"
"Asunto: Rueda de negocios estudiantil. Oportunidad para estudiantes emprendedores: rueda de negocios con inversionistas el 25 de febrero.","evento"
"Asunto: Convocatoria gobierno Francia. El gobierno de Francia ofrece becas para estudios de pregrado. Beneficiarios: estudiantes con promedio superior a 4.0.","intercambio"
"Asunto: Resultado examen supletorio. El resultado del examen supletorio de Estructuras de Datos ya fue cargado al sistema académico.","nota"
"Asunto: Actualización reglamento estudiantil. La Vicerrectoría Académica comunica modificaciones al reglamento estudiantil. Vigencia desde 25 de agosto.","anuncio"
"Asunto: Notas talleres Algebra Lineal. El profesor Ana Maria Gómez cargó las notas de los talleres del semestre. Revísalas en SICAU.","nota"
"Asunto: Taller 5 - Sistemas de Potencia. Buenas tardes, en Microsoft Teams encuentran el taller número 5 correspondiente a la unidad de estadística inferencial. Entrega individual antes del miércoles 6 de junio.","tarea"
"Asunto: Entrega informe final Investigación de Operaciones. Profesor Diego Alejandro Muñoz recuerda que el informe final debe entregarse impreso y digital antes del 4 de noviembre.","tarea"
"Asunto: Día de la Innovación. Muestra de proyectos estudiantiles innovadores. 8 de mayo, plazoleta principal del campus.","evento"
"Asunto: Informe de laboratorio Cálculo III. Profesor Ricardo Mejía solicita el informe de la práctica 6 antes del 14 de noviembre. Formato APA, máximo 10 páginas.","tarea"
"Asunto: Selección representante. Ha sido seleccionado para representar al Pascual Bravo en el congreso nacional de estudiantes de ingeniería. Felicitaciones.","logro"
"Asunto: Parcial 2 Inglés I. El segundo parcial de Inglés I será el viernes 7 de febrero. Temas: fluidos. Llevar calculadora y documento de identidad.","tarea"
"Asunto: Artículo aceptado revista. El artículo que envió como autor estudiantil fue aceptado para publicación en la revista institucional.","logro"
"Asunto: Cambio de aula Inglés III. La clase de Inglés III con el profesor Andrés Felipe Quintero se traslada al aula B266 a partir de la próxima sesión.","anuncio"
"Asunto: Entrega informe final Física I. Profesor Andrés Felipe Quintero recuerda que el informe final debe entregarse impreso y digital antes del 13 de mayo.","tarea"
"Asunto: Calificación publicada - Termodinámica. Se ha publicado tu calificación del parcial 2 de Termodinámica. Puedes consultarla ingresando a SICAU con tu usuario institucional.","nota"
"Asunto: Cierre temporal SICAU. El sistema SICAU estará en mantenimiento el lunes de 9:00 AM a 5:00 PM. Lamentamos los inconvenientes.","anuncio"
"Asunto: Notas finales Programación I. Las notas finales de Programación I ya están disponibles en SICAU. Plazo para reclamos: 3 días hábiles después de la publicación.","nota"
"Asunto: Comunicado rectoral. Apreciada comunidad universitaria, el rector se permite informar nuevas disposiciones institucionales para el semestre 2026-1.","anuncio"
"Asunto: Movilidad académica con MIT. Oportunidad única: programa de movilidad académica con el MIT. Selección por mérito académico y nivel de inglés.","intercambio"
"Asunto: Encuesta evaluación docente. Recordatorio: evalúe a sus docentes en SICAU antes del cierre del semestre. Es requisito para ver sus notas.","otro"
"Asunto: Encuesta evaluación docente. Recordatorio: evalúe a sus docentes en SICAU antes del cierre del semestre. Es requisito para ver sus notas.","otro"
"Asunto: Programa Erasmus+ 2026. Convocatoria abierta para movilidad académica en universidades europeas mediante el programa Erasmus+. Cupos limitados.","intercambio"
"Asunto: Solicitud certificado. Para solicitar tu certificado de notas, ingresa a SICAU y radica la solicitud. Tiempo de respuesta: 5 días hábiles.","otro"
"Asunto: Reporte de notas semestre. El reporte oficial de notas del semestre ya está disponible para descarga en el portal estudiantil.","nota"
"Asunto: Calificación proyecto final. Tu nota del proyecto final de Machine Learning ya está disponible. Comentarios y retroalimentación en el portal estudiantil.","nota"
"Asunto: Felicitaciones graduación con honores. Estimado estudiante, lo felicitamos por culminar sus estudios de Ingeniería Mecánica con honores académicos.","logro"
"Asunto: Mantenimiento del campus. El bloque B estará cerrado el miércoles por mantenimiento eléctrico. Las clases se trasladarán al bloque B.","anuncio"
"Asunto: Promedio acumulado actualizado. Tu promedio acumulado fue actualizado tras el cierre del periodo. Consulta tu situación académica en SICAU.","nota"
"Asunto: Activación cuenta egresados. Estimado próximo egresado, active su cuenta de egresado para acceder a beneficios exclusivos.","otro"
"Asunto: Nota disponible Algebra Lineal. Tu nota del trabajo de Algebra Lineal ya fue cargada. Consulta en Microsoft Teams. Si tienes inquietudes, contacta al profesor Ricardo Mejía.","nota"
"Asunto: Programa de intercambio con Toronto. Estudiantes de Tecnología en Sistematización de Datos, abierta convocatoria de intercambio con la Universidad de Toronto. No requiere intermediario.","intercambio"
"Asunto: Entrega proyecto integrador. Recordatorio importante: la primera entrega del proyecto integrador de Machine Learning es este martes 25 de junio. Subir avance en Canvas.","tarea"
"Asunto: Nota disponible Algebra Lineal. Tu nota del trabajo de Algebra Lineal ya fue cargada. Consulta en Microsoft Teams. Si tienes inquietudes, contacta al profesor Sebastián Arango.","nota"
"Asunto: Torneo deportivo interfacultades. Inscripciones abiertas para el torneo deportivo interfacultades en disciplinas como fútbol, voleibol y tenis de mesa.","evento"
"Asunto: Entrega proyecto integrador. Recordatorio importante: la primera entrega del proyecto integrador de Machine Learning es este miércoles 12 de noviembre. Subir avance en Canvas.","tarea"
"Asunto: Reconocimiento académico. La Institución Universitaria Pascual Bravo le reconoce como estudiante destacado del periodo 2026-1 por su excelente rendimiento.","logro"
"Asunto: Modificación calendario académico. El calendario académico fue modificado. Nueva fecha de finalización del semestre: 6 de noviembre.","anuncio"
"Asunto: Práctica de laboratorio Máquinas Eléctricas. Estudiantes, para la próxima sesión de Máquinas Eléctricas deben traer el preinforme de la práctica 7 sobre modelado entidad-relación. Sin preinforme no se permite el ingreso al laboratorio.","tarea"
"Asunto: Tarea Moodle - Circuitos Eléctricos I. Se habilitó en Moodle la tarea sobre modelado entidad-relación. Tienen hasta el sábado para resolverla. Solo un intento permitido.","tarea"
"Asunto: Felicitaciones graduación con honores. Estimado estudiante, lo felicitamos por culminar sus estudios de Tecnología en Sistematización de Datos con honores académicos.","logro"
"Asunto: Cierre temporal SICAU. El sistema SICAU estará en mantenimiento el sábado de 9:00 AM a 4:00 PM. Lamentamos los inconvenientes.","anuncio"
"Asunto: Notas sustentación proyecto. Las notas de la sustentación del proyecto integrador fueron publicadas por el profesor Oscar Mauricio Ramírez.","nota"
"Asunto: Movilidad académica con MIT. Oportunidad única: programa de movilidad académica con el MIT. Selección por mérito académico y nivel de inglés.","intercambio"
"Asunto: Nueva política de asistencia. La facultad informa que se aplicará nueva política de asistencia. La inasistencia superior al 20% causa pérdida automática de la materia.","anuncio"
"Asunto: Evento cultural - Festival de música. La oficina de Bienestar invita al Festival de Música del Pascual Bravo. Bandas estudiantiles, entrada libre.","evento"
"Asunto: Felicitaciones - Premio innovación. Su proyecto 'Sensor inteligente' ha sido seleccionado como ganador del premio a la innovación estudiantil. Felicitaciones.","logro"
"Asunto: Comunicado rectoral. Apreciada comunidad universitaria, el rector se permite informar nuevas disposiciones institucionales para el semestre 2026-2.","anuncio"
"Asunto: Convocatoria intercambio académico Francia. La oficina de Internacionalización del Pascual Bravo invita a participar en la convocatoria de intercambio con universidades de Francia para el periodo 2026-2.","intercambio"
"Asunto: Primer lugar concurso. Su equipo obtuvo el primer lugar en el concurso de investigación representando a la institución. Felicitaciones.","logro"
"Asunto: Inicio de matrículas 2027-1. La oficina de Registro y Control Académico informa que las matrículas para el periodo 2027-1 inician el 22 de octubre.","anuncio"
"Asunto: Beca completa estudios exterior. Convocatoria para beca completa de estudios en universidades de Japón. Cubre matrícula, manutención y tiquetes.","intercambio"
"Asunto: Movilidad académica con MIT. Oportunidad única: programa de movilidad académica con el MIT. Selección por mérito académico y nivel de inglés.","intercambio"
"Asunto: Requisitos de grado actualizados. Los requisitos para optar al título de Tecnología en Sistematización de Datos han sido actualizados. Consulta los nuevos lineamientos en la oficina de Registro.","anuncio"
"Asunto: Beca ICETEX-internacional disponible. Se encuentra abierta la convocatoria para la beca ICETEX-internacional dirigida a estudiantes destacados que deseen estudiar en Alemania. Plazo: 16 de septiembre.","intercambio"
"Asunto: Corrección de nota Metodología de Diseño. Tu nota del parcial 3 de Metodología de Diseño fue corregida tras la reclamación. Nueva calificación disponible en SICAU.","nota"
"Asunto: Renovación de carné. Se recuerda a los estudiantes que deben renovar su carné estudiantil en la oficina de Bienestar antes del 12 de agosto.","anuncio"
"Asunto: Lectura obligatoria Investigación de Operaciones. Para la próxima clase de Investigación de Operaciones con el profesor Alexander Marín, deben haber leído el capítulo 6 sobre termodinámica. Habrá control de lectura.","tarea"
"Asunto: Cambio contraseña institucional. Por seguridad, debe cambiar su contraseña del correo institucional cada 90 días. Plazo: 9 de diciembre.","otro"
"Asunto: Notas finales Química General. Las notas finales de Química General ya están disponibles en SICAU. Plazo para reclamos: 3 días hábiles después de la publicación.","nota"
"Asunto: Oportunidad doble titulación. Programa de doble titulación con la Universidad Politécnica de Milán. Requisitos en la oficina de Relaciones Internacionales.","intercambio"
"Asunto: Corrección de nota Procesos de Manufactura. Tu nota del parcial 2 de Procesos de Manufactura fue corregida tras la reclamación. Nueva calificación disponible en SICAU.","nota"
"Asunto: Calificación publicada - Programación I. Se ha publicado tu calificación del parcial 1 de Programación I. Puedes consultarla ingresando a SICAU con tu usuario institucional.","nota"
"Asunto: Cambio de aula Inglés II. La clase de Inglés II con el profesor Sandra Milena López se traslada al aula B130 a partir de la próxima sesión.","anuncio"
"Asunto: Inicio de matrículas 2026-2. La oficina de Registro y Control Académico informa que las matrículas para el periodo 2026-2 inician el 13 de septiembre.","anuncio"
"Asunto: Felicitaciones por excelencia académica. Estimado estudiante, en nombre del consejo académico le felicitamos por obtener el mejor promedio del semestre en Tecnología Eléctrica. Su esfuerzo es ejemplar.","logro"
"Asunto: Felicitaciones - Premio innovación. Su proyecto 'Sistema de monitoreo IoT' ha sido seleccionado como ganador del premio a la innovación estudiantil. Felicitaciones.","logro"
"Asunto: Seguimiento egresado. Si eres próximo a graduarte, completa el formulario de seguimiento de egresados. Es muy importante para la institución.","otro"
"Asunto: Nuevo menú cafetería. Te invitamos a conocer el nuevo menú de la cafetería universitaria. Opciones saludables y económicas para estudiantes.","otro"
"Asunto: Día de la Innovación. Muestra de proyectos estudiantiles innovadores. 12 de julio, plazoleta principal del campus.","evento"
"Asunto: Calificación proyecto final. Tu nota del proyecto final de Metodología de Diseño ya está disponible. Comentarios y retroalimentación en Microsoft Teams.","nota"
"Asunto: Entrega proyecto integrador. Recordatorio importante: la primera entrega del proyecto integrador de Programación II es este lunes 14 de julio. Subir avance en el portal estudiantil.","tarea"
"Asunto: Quiz programado Inglés III. Recordatorio: el próximo viernes se realizará el quiz 1 de Inglés III. Temas a evaluar: estadística inferencial. Material de apoyo disponible en el portal estudiantil.","tarea"
"Asunto: Pasantía en el extranjero. La oficina de Internacionalización ofrece pasantías profesionales en empresas de Estados Unidos para estudiantes en último semestre.","intercambio"
"Asunto: Curso de verano internacional. Cursos de verano en universidades de Canadá con créditos homologables. Oportunidad de movilidad corta.","intercambio"
"Asunto: Rueda de negocios estudiantil. Oportunidad para estudiantes emprendedores: rueda de negocios con inversionistas el 2 de octubre.","evento"
"Asunto: Foro académico robótica. La facultad de ingenierías organiza foro académico sobre robótica. Participación de docentes y estudiantes invitados.","evento"
"Asunto: Lectura obligatoria Desarrollo Web. Para la próxima clase de Desarrollo Web con el profesor Mauricio Cardona, deben haber leído el capítulo 4 sobre POO. Habrá control de lectura.","tarea"
"Asunto: Comunicado rectoral. Apreciada comunidad universitaria, el rector se permite informar nuevas disposiciones institucionales para el semestre 2026-2.","anuncio"
"Asunto: Notas finales Ergonomía. Las notas finales de Ergonomía ya están disponibles en SICAU. Plazo para reclamos: 3 días hábiles después de la publicación.","nota"
"Asunto: Actualización reglamento estudiantil. La Vicerrectoría Académica comunica modificaciones al reglamento estudiantil. Vigencia desde 22 de julio.","anuncio"
"Asunto: Inauguración laboratorio. Acto de inauguración del nuevo laboratorio de energías renovables. Asistencia de directivos, docentes y estudiantes destacados.","evento"
"Asunto: Resultado parcial Cálculo III. Estudiante, el resultado de tu parcial 2 de Cálculo III ya está cargado. Profesor Diego Alejandro Muñoz.","nota"
"Asunto: Cierre temporal SICAU. El sistema SICAU estará en mantenimiento el viernes de 8:00 AM a 1:00 PM. Lamentamos los inconvenientes.","anuncio"
"Asunto: Nueva tarea en Microsoft Teams - Automatización Industrial. Apreciado estudiante, el docente Mauricio Cardona ha publicado una nueva actividad para la materia Automatización Industrial. Fecha límite de entrega: martes 13 de septiembre. Por favor revisar la guía adjunta.","tarea"
"Asunto: Nueva tarea en Moodle - Redes de Computadores. Apreciado estudiante, el docente Jorge Iván Salazar ha publicado una nueva actividad para la materia Redes de Computadores. Fecha límite de entrega: martes 25 de marzo. Por favor revisar la guía adjunta.","tarea"
"Asunto: Proyecto seleccionado expo. Su proyecto integrador fue seleccionado entre los mejores del semestre y será expuesto en la muestra institucional.","logro"
"Asunto: Taller práctico automatización. La facultad organiza taller práctico de automatización dirigido por Luisa Fernanda Ríos. Cupos limitados, inscripción previa requerida.","evento"
"Asunto: Hackathon Pascual Bravo 2026. Se abren inscripciones para el Hackathon institucional. Premios para los tres primeros lugares. Fecha: 16 y 8 de junio.","evento"
"Asunto: Notas finales Electrónica Digital. Las notas finales de Electrónica Digital ya están disponibles en SICAU. Plazo para reclamos: 3 días hábiles después de la publicación.","nota"
"Asunto: Suspensión de clases. La Institución Universitaria Pascual Bravo informa que el día lunes 28 de marzo no habrá actividades académicas debido a celebración del día del maestro. Las clases se reprogramarán.","anuncio"
"Asunto: Donación libros biblioteca. La biblioteca recibe donaciones de libros académicos. Si tienes textos en buen estado, contáctanos.","otro"
"Asunto: Doble titulación con universidad de Argentina. Nueva oportunidad: programa de doble titulación con la Universidad de Múnich en Argentina. Reuniones informativas próximamente.","intercambio"
"Asunto: Workshop automatización. Workshop intensivo de automatización con casos reales del sector. Sábado 21 de marzo, de 8 AM a 5 PM.","evento"
"Asunto: Actualización reglamento estudiantil. La Vicerrectoría Académica comunica modificaciones al reglamento estudiantil. Vigencia desde 5 de diciembre.","anuncio"
"Asunto: Día de la Innovación. Muestra de proyectos estudiantiles innovadores. 15 de enero, plazoleta principal del campus.","evento"
"Asunto: Promedio acumulado actualizado. Tu promedio acumulado fue actualizado tras el cierre del periodo. Consulta tu situación académica en SICAU.","nota"
"Asunto: Felicitaciones graduación con honores. Estimado estudiante, lo felicitamos por culminar sus estudios de Ingeniería Mecánica con honores académicos.","logro"
"Asunto: Entrega proyecto integrador. Recordatorio importante: la primera entrega del proyecto integrador de Cálculo II es este miércoles 22 de noviembre. Subir avance en Microsoft Teams.","tarea"
"Asunto: Entrega proyecto integrador. Recordatorio importante: la primera entrega del proyecto integrador de Modelado 3D es este jueves 19 de abril. Subir avance en Google Classroom.","tarea"
"Asunto: Renovación carné estudiantil. Recordatorio: tu carné estudiantil vence pronto. Acércate a la oficina de Bienestar para renovarlo.","otro"
"Asunto: Cuestionario Automatización Industrial. Cuestionario disponible en el portal estudiantil sobre los temas de fluidos. Fecha límite: miércoles a las 11:59 PM.","tarea"
"Asunto: Corrección de nota Química General. Tu nota del parcial 2 de Química General fue corregida tras la reclamación. Nueva calificación disponible en SICAU.","nota"
"Asunto: Resultado examen supletorio. El resultado del examen supletorio de Gestión de Proyectos ya fue cargado al sistema académico.","nota"
"Asunto: Cierre temporal SICAU. El sistema SICAU estará en mantenimiento el sábado de 9:00 AM a 5:00 PM. Lamentamos los inconvenientes.","anuncio"
"Asunto: Beca de excelencia otorgada. Felicitaciones, ha sido seleccionado como beneficiario de la beca de excelencia académica del Pascual Bravo para el periodo 2026-2.","logro"
"Asunto: Beca DAAD para Alemania. La beca DAAD ofrece la posibilidad de estudiar un semestre en universidades alemanas. Postulaciones hasta el 23 de julio.","intercambio"
"Asunto: Feria del libro académico. Se realizará la Feria del Libro Académico con descuentos especiales en libros técnicos y de ingeniería.","evento"
"Asunto: Nueva política de asistencia. La facultad informa que se aplicará nueva política de asistencia. La inasistencia superior al 20% causa pérdida automática de la materia.","anuncio"
"Asunto: Requisitos de grado actualizados. Los requisitos para optar al título de Diseño Industrial han sido actualizados. Consulta los nuevos lineamientos en la oficina de Registro.","anuncio"
"Asunto: Corrección de nota Hidráulica y Neumática. Tu nota del parcial 1 de Hidráulica y Neumática fue corregida tras la reclamación. Nueva calificación disponible en SICAU.","nota"
"Asunto: Conferencia magistral - robótica. Conferencia magistral con expositor invitado de ISA. Tema: 'Mujeres en STEM'. Cupo limitado.","evento"
"Asunto: Programa Erasmus+ 2026. Convocatoria abierta para movilidad académica en universidades europeas mediante el programa Erasmus+. Cupos limitados.","intercambio"
"Asunto: Trabajo final Redes de Computadores. Estudiantes del grupo G2B, se ha asignado el trabajo final de Redes de Computadores. Es en grupos de máximo 3 personas. Plazo de entrega: 7 de octubre. Pesos: 30% de la nota definitiva.","tarea"
"Asunto: Hackathon Pascual Bravo 2026. Se abren inscripciones para el Hackathon institucional. Premios para los tres primeros lugares. Fecha: 10 y 11 de febrero.","evento"
"Asunto: Calificación examen final. Puedes consultar tu nota del examen final de Emprendimiento en el portal estudiantil. Cualquier reclamación debe radicarse antes del 12 de septiembre.","nota"
"Asunto: Cambio plan estudios. Recordatorio: si cambiaste de plan de estudios, valida tus materias en la oficina de Registro y Control.","otro"
"Asunto: Programa de tutorías. La oficina de Bienestar ofrece tutorías gratuitas en Metodología de Diseño. Inscríbete antes del 25 de agosto.","otro"
"Asunto: Feria del libro académico. Se realizará la Feria del Libro Académico con descuentos especiales en libros técnicos y de ingeniería.","evento"
"Asunto: Cuestionario Desarrollo Web. Cuestionario disponible en el portal estudiantil sobre los temas de integrales. Fecha límite: sábado a las 11:59 PM.","tarea"
"Asunto: Programa de intercambio con Ciudad de México. Estudiantes de Diseño Industrial, abierta convocatoria de intercambio con la Universidad de Ciudad de México. No requiere intermediario.","intercambio"
"Asunto: Evento de bienvenida primer semestre. La Institución da la bienvenida a los nuevos estudiantes el próximo jueves con actividades de integración.","evento"
"Asunto: Trabajo final Automatización Industrial. Estudiantes del grupo G5B, se ha asignado el trabajo final de Automatización Industrial. Es en grupos de máximo 3 personas. Plazo de entrega: 13 de julio. Pesos: 30% de la nota definitiva.","tarea"
"Asunto: Entrega informe final Programación II. Profesor Hernán Darío Pérez recuerda que el informe final debe entregarse impreso y digital antes del 5 de septiembre.","tarea"
"Asunto: Entrega informe final Termodinámica. Profesor Alexander Marín recuerda que el informe final debe entregarse impreso y digital antes del 14 de marzo.","tarea"
"Asunto: Notas práctica laboratorio. Las calificaciones de las prácticas de laboratorio de Circuitos Eléctricos I fueron publicadas en Moodle.","nota"
"Asunto: Evento cultural - Festival de música. La oficina de Bienestar invita al Festival de Música del Pascual Bravo. Bandas estudiantiles, entrada libre.","evento"
"Asunto: Modificación calendario académico. El calendario académico fue modificado. Nueva fecha de finalización del semestre: 23 de febrero.","anuncio"
"Asunto: Evento cultural - Festival de música. La oficina de Bienestar invita al Festival de Música del Pascual Bravo. Bandas estudiantiles, entrada libre.","evento"
"Asunto: Premio mejor estudiante carrera. Ha sido nombrado mejor estudiante de Tecnología en Sistematización de Datos del semestre. La ceremonia de entrega será el 15 de mayo.","logro"
"Asunto: Taller 5 - Algebra Lineal. Buenas tardes, en Microsoft Teams encuentran el taller número 5 correspondiente a la unidad de derivadas. Entrega individual antes del jueves 1 de julio.","tarea"
"Asunto: Felicitaciones por excelencia académica. Estimado estudiante, en nombre del consejo académico le felicitamos por obtener el mejor promedio del semestre en Diseño Industrial. Su esfuerzo es ejemplar.","logro"
"Asunto: Pasantía en el extranjero. La oficina de Internacionalización ofrece pasantías profesionales en empresas de Italia para estudiantes en último semestre.","intercambio"
"Asunto: Pasantía investigación exterior. Convocatoria de pasantías de investigación en Reino Unido para estudiantes de últimos semestres de ingeniería.","intercambio"
"Asunto: Renovación de carné. Se recuerda a los estudiantes que deben renovar su carné estudiantil en la oficina de Bienestar antes del 19 de diciembre.","anuncio"
"Asunto: Actividad pendiente en Canvas. Se le recuerda que tiene actividades pendientes por entregar en Dibujo Técnico. Por favor revisar el cronograma actualizado.","tarea"
"Asunto: Proyecto seleccionado expo. Su proyecto integrador fue seleccionado entre los mejores del semestre y será expuesto en la muestra institucional.","logro"
"Asunto: Movilidad estudiantil internacional. La Institución informa que la convocatoria de movilidad estudiantil hacia México para el semestre 2026-2 ya está abierta.","intercambio"
"Asunto: Atención psicológica gratuita. Bienestar Universitario ofrece atención psicológica gratuita a estudiantes. Solicita tu cita en la oficina.","otro"
"Asunto: Suspensión de clases. La Institución Universitaria Pascual Bravo informa que el día viernes 17 de marzo no habrá actividades académicas debido a día festivo. Las clases se reprogramarán.","anuncio"
"Asunto: Recolección de firmas. Se está recolectando firmas para una propuesta estudiantil sobre alimentación saludable. Apoye en la oficina del consejo estudiantil.","otro"
"Asunto: Modificación calendario académico. El calendario académico fue modificado. Nueva fecha de finalización del semestre: 10 de octubre.","anuncio"
"Asunto: Cambio de modalidad clases. Las clases de Bases de Datos pasan a modalidad virtual a partir del 13 de noviembre hasta nuevo aviso.","anuncio"
